id,properties
330416921,"{'y': 41.402317, 'x': 2.1256993, 'highway': 'traffic_signals', 'street_count': 4}"
330416987,"{'y': 41.4016384, 'x': 2.1244936, 'highway': 'traffic_signals', 'street_count': 4}"
330417404,"{'y': 41.4035116, 'x': 2.1235287, 'street_count': 1}"
330417405,"{'y': 41.4032082, 'x': 2.1229413, 'street_count': 4}"
330417406,"{'y': 41.4025722, 'x': 2.1218404, 'street_count': 4}"
330417407,"{'y': 41.4020931, 'x': 2.1209863, 'street_count': 4}"
330417661,"{'y': 41.4032154, 'x': 2.1249868, 'street_count': 4}"
330417662,"{'y': 41.4019698, 'x': 2.1224307, 'street_count': 4}"
330417664,"{'y': 41.405102, 'x': 2.1287216, 'street_count': 4}"
330417666,"{'y': 41.4025293, 'x': 2.1235847, 'street_count': 4}"
330417668,"{'y': 41.4043064, 'x': 2.1272034, 'street_count': 4}"
330418565,"{'y': 41.3974568, 'x': 2.1160453, 'street_count': 3}"
330418566,"{'y': 41.3975644, 'x': 2.1162396, 'street_count': 3}"
330418569,"{'y': 41.3979188, 'x': 2.1175408, 'street_count': 3}"
331355854,"{'y': 41.4073287, 'x': 2.1499543, 'highway': 'traffic_signals', 'street_count': 3}"
331355856,"{'y': 41.4080774, 'x': 2.1494147, 'street_count': 4}"
331355857,"{'y': 41.4109558, 'x': 2.1461721, 'street_count': 3}"
331356237,"{'y': 41.411481, 'x': 2.1432473, 'street_count': 3}"
338935308,"{'y': 41.4462352, 'x': 2.1746804, 'street_count': 4}"
338935526,"{'y': 41.4436611, 'x': 2.1715305, 'street_count': 4}"
338935531,"{'y': 41.4407532, 'x': 2.1627266, 'street_count': 3}"
338936194,"{'y': 41.4455752, 'x': 2.1767438, 'street_count': 4}"
338936273,"{'y': 41.446793, 'x': 2.1742797, 'street_count': 4}"
338936274,"{'y': 41.4467436, 'x': 2.1730188, 'street_count': 3}"
338936655,"{'y': 41.4468695, 'x': 2.1756098, 'street_count': 4}"
338936663,"{'y': 41.4463009, 'x': 2.1761881, 'street_count': 3}"
338936664,"{'y': 41.4473689, 'x': 2.1751095, 'street_count': 4}"
338936674,"{'y': 41.4481953, 'x': 2.174289, 'street_count': 2}"
338936675,"{'y': 41.4458753, 'x': 2.176547, 'street_count': 4}"
339961221,"{'y': 41.380775, 'x': 2.1337196, 'street_count': 3}"
339961223,"{'y': 41.380351, 'x': 2.1326077, 'street_count': 3}"
340193179,"{'y': 41.3810117, 'x': 2.1442704, 'highway': 'traffic_signals', 'street_count': 4}"
340195871,"{'y': 41.3821925, 'x': 2.1402489, 'street_count': 3}"
340197288,"{'y': 41.3720104, 'x': 2.1267356, 'street_count': 3}"
344992884,"{'y': 41.3884554, 'x': 2.1694972, 'street_count': 3}"
344992889,"{'y': 41.3956037, 'x': 2.1603634, 'street_count': 4}"
347340786,"{'y': 41.4061856, 'x': 2.1989881, 'street_count': 4}"
347340794,"{'y': 41.4044502, 'x': 2.2125612, 'highway': 'traffic_signals', 'street_count': 4}"
347344104,"{'y': 41.4125457, 'x': 2.2173788, 'street_count': 3}"
347344133,"{'y': 41.4134903, 'x': 2.2141806, 'street_count': 4}"
347344140,"{'y': 41.4142163, 'x': 2.2151266, 'street_count': 2}"
347353578,"{'y': 41.3888094, 'x': 2.197025, 'street_count': 3}"
347353579,"{'y': 41.3878876, 'x': 2.195814, 'street_count': 3}"
347353580,"{'y': 41.3880515, 'x': 2.196067, 'street_count': 3}"
347353582,"{'y': 41.3955989, 'x': 2.2060853, 'street_count': 3}"
347353583,"{'y': 41.3936812, 'x': 2.2019084, 'street_count': 3}"
347353584,"{'y': 41.3962741, 'x': 2.2051117, 'street_count': 3}"
347373661,"{'y': 41.4513836, 'x': 2.2102387, 'street_count': 4}"
347373665,"{'y': 41.4510498, 'x': 2.2117402, 'street_count': 3}"
347408430,"{'y': 41.4514675, 'x': 2.2063042, 'street_count': 3}"
347663200,"{'y': 41.4504049, 'x': 2.2109388, 'street_count': 2}"
347663212,"{'y': 41.4510825, 'x': 2.209803, 'street_count': 3}"
347663401,"{'y': 41.4495183, 'x': 2.21025, 'street_count': 4}"
347663406,"{'y': 41.4480673, 'x': 2.2104562, 'street_count': 4}"
347663410,"{'y': 41.4464782, 'x': 2.2058446, 'highway': 'crossing', 'street_count': 3}"
347663414,"{'y': 41.4508154, 'x': 2.2094202, 'street_count': 3}"
347663417,"{'y': 41.4504545, 'x': 2.2083818, 'street_count': 4}"
347663420,"{'y': 41.4500205, 'x': 2.2071153, 'street_count': 4}"
347663473,"{'y': 41.4502159, 'x': 2.2120567, 'street_count': 4}"
347663478,"{'y': 41.4495448, 'x': 2.2118469, 'street_count': 4}"
347663482,"{'y': 41.4492453, 'x': 2.2117558, 'street_count': 4}"
347663490,"{'y': 41.4465113, 'x': 2.2145165, 'highway': 'crossing', 'street_count': 3}"
347663494,"{'y': 41.4498767, 'x': 2.2119566, 'street_count': 4}"
347663497,"{'y': 41.4486882, 'x': 2.2111753, 'street_count': 4}"
347663502,"{'y': 41.4469637, 'x': 2.2142733, 'street_count': 4}"
347663520,"{'y': 41.4491276, 'x': 2.2105447, 'street_count': 3}"
347663525,"{'y': 41.4489629, 'x': 2.2114801, 'street_count': 4}"
347663536,"{'y': 41.4487802, 'x': 2.2125198, 'street_count': 3}"
347663544,"{'y': 41.4494325, 'x': 2.2106373, 'street_count': 4}"
347663583,"{'y': 41.4498316, 'x': 2.210191, 'street_count': 3}"
347663591,"{'y': 41.4498919, 'x': 2.2139804, 'street_count': 3}"
347663596,"{'y': 41.4482116, 'x': 2.2062497, 'street_count': 4}"
347663605,"{'y': 41.4486953, 'x': 2.2077139, 'street_count': 4}"
347663610,"{'y': 41.4491649, 'x': 2.2091441, 'street_count': 4}"
347663617,"{'y': 41.4478897, 'x': 2.2098915, 'street_count': 4}"
347663620,"{'y': 41.4473713, 'x': 2.2083411, 'street_count': 4}"
347712446,"{'y': 41.3994565, 'x': 2.2084943, 'highway': 'crossing', 'street_count': 3}"
347712484,"{'y': 41.3965342, 'x': 2.2051654, 'street_count': 3}"
347712502,"{'y': 41.3965134, 'x': 2.2050666, 'street_count': 3}"
347712510,"{'y': 41.3963948, 'x': 2.2053372, 'street_count': 3}"
347712540,"{'y': 41.3971761, 'x': 2.2038294, 'street_count': 3}"
356295200,"{'y': 41.3855314, 'x': 2.1048506, 'street_count': 3}"
356295204,"{'y': 41.3871294, 'x': 2.1062693, 'highway': 'traffic_signals', 'street_count': 4}"
356295209,"{'y': 41.3866109, 'x': 2.107288, 'street_count': 3}"
356295211,"{'y': 41.3885378, 'x': 2.108987, 'street_count': 4}"
356295212,"{'y': 41.3898406, 'x': 2.1106845, 'street_count': 4}"
356295214,"{'y': 41.3892829, 'x': 2.1114341, 'street_count': 3}"
356295215,"{'y': 41.3904692, 'x': 2.1183904, 'highway': 'traffic_signals', 'street_count': 4}"
356295228,"{'y': 41.3905241, 'x': 2.1146046, 'street_count': 3}"
356295235,"{'y': 41.386238, 'x': 2.1080409, 'street_count': 3}"
356295237,"{'y': 41.3873902, 'x': 2.1090535, 'street_count': 3}"
356295240,"{'y': 41.3877856, 'x': 2.1082984, 'street_count': 4}"
356295245,"{'y': 41.3873683, 'x': 2.1220717, 'street_count': 3}"
356295256,"{'y': 41.3866965, 'x': 2.1225041, 'highway': 'crossing', 'street_count': 3}"
356295267,"{'y': 41.3870774, 'x': 2.1233449, 'highway': 'traffic_signals', 'street_count': 4}"
356295275,"{'y': 41.3877119, 'x': 2.1227415, 'street_count': 3}"
356295277,"{'y': 41.3877211, 'x': 2.1225318, 'street_count': 3}"
356295280,"{'y': 41.3868446, 'x': 2.1199837, 'street_count': 4}"
356295291,"{'y': 41.3896192, 'x': 2.1194834, 'street_count': 5}"
356295312,"{'y': 41.389499, 'x': 2.1181053, 'street_count': 3}"
357593488,"{'y': 41.3842588, 'x': 2.1725665, 'street_count': 3}"
358505133,"{'y': 41.3922087, 'x': 2.1175574, 'street_count': 5}"
358505134,"{'y': 41.3916918, 'x': 2.1168143, 'highway': 'traffic_signals', 'street_count': 3}"
358505141,"{'y': 41.3955608, 'x': 2.1166954, 'street_count': 3}"
358505142,"{'y': 41.3957912, 'x': 2.1157659, 'street_count': 5}"
358505144,"{'y': 41.3974109, 'x': 2.1133496, 'street_count': 3}"
358505149,"{'y': 41.3983135, 'x': 2.1140769, 'street_count': 3}"
358505152,"{'y': 41.3992722, 'x': 2.1140467, 'street_count': 3}"
358505162,"{'y': 41.4009447, 'x': 2.1141467, 'street_count': 3}"
358505166,"{'y': 41.4013402, 'x': 2.1138305, 'highway': 'traffic_signals', 'street_count': 3}"
358505187,"{'y': 41.4044212, 'x': 2.117681, 'street_count': 3}"
359097332,"{'y': 41.4060605, 'x': 2.1500598, 'street_count': 3}"
359099425,"{'y': 41.4084529, 'x': 2.1501272, 'street_count': 4}"
359099426,"{'y': 41.4091726, 'x': 2.1517129, 'street_count': 4}"
359099427,"{'y': 41.4096712, 'x': 2.1528406, 'street_count': 1}"
359099647,"{'y': 41.4095897, 'x': 2.1503062, 'street_count': 3}"
359099649,"{'y': 41.4099194, 'x': 2.1510218, 'street_count': 4}"
359099730,"{'y': 41.4088162, 'x': 2.1509206, 'street_count': 3}"
359100087,"{'y': 41.4105394, 'x': 2.1519556, 'street_count': 3}"
359100090,"{'y': 41.4110447, 'x': 2.1536798, 'street_count': 3}"
359100661,"{'y': 41.4101275, 'x': 2.1545241, 'street_count': 3}"
359100759,"{'y': 41.4106318, 'x': 2.155479, 'street_count': 3}"
359100760,"{'y': 41.4108229, 'x': 2.1558884, 'street_count': 4}"
359101800,"{'y': 41.4136427, 'x': 2.1534747, 'street_count': 3}"
359104405,"{'y': 41.3954172, 'x': 2.1545855, 'highway': 'traffic_signals', 'street_count': 4}"
359104407,"{'y': 41.3945504, 'x': 2.1511715, 'highway': 'traffic_signals', 'street_count': 4}"
359115390,"{'y': 41.3830867, 'x': 2.1753746, 'street_count': 3}"
359234292,"{'y': 41.401126, 'x': 2.1144046, 'street_count': 3}"
359234311,"{'y': 41.3908877, 'x': 2.1233422, 'street_count': 4}"
359234327,"{'y': 41.3889689, 'x': 2.124819, 'street_count': 3}"
359234330,"{'y': 41.3898797, 'x': 2.1244218, 'street_count': 3}"
359234339,"{'y': 41.3921354, 'x': 2.1218336, 'street_count': 3}"
359234340,"{'y': 41.3927388, 'x': 2.1213634, 'street_count': 3}"
359234345,"{'y': 41.3940147, 'x': 2.1210608, 'street_count': 3}"
359234346,"{'y': 41.394252, 'x': 2.1208835, 'street_count': 4}"
359234349,"{'y': 41.3949357, 'x': 2.120399, 'street_count': 3}"
359234359,"{'y': 41.3975181, 'x': 2.1196615, 'street_count': 3}"
359234364,"{'y': 41.3993223, 'x': 2.1169936, 'highway': 'traffic_signals', 'street_count': 4}"
359234370,"{'y': 41.4005704, 'x': 2.1149512, 'street_count': 3}"
359234714,"{'y': 41.3989519, 'x': 2.1165483, 'street_count': 4}"
359234716,"{'y': 41.3974581, 'x': 2.114824, 'street_count': 4}"
359234717,"{'y': 41.3967642, 'x': 2.1139699, 'street_count': 4}"
359235499,"{'y': 41.3904648, 'x': 2.1099318, 'street_count': 4}"
359235500,"{'y': 41.3912711, 'x': 2.111152, 'street_count': 4}"
359235504,"{'y': 41.3925943, 'x': 2.1117939, 'street_count': 3}"
359235505,"{'y': 41.3941127, 'x': 2.1121889, 'street_count': 4}"
359235508,"{'y': 41.3949972, 'x': 2.1131636, 'street_count': 3}"
359235509,"{'y': 41.3956188, 'x': 2.1139262, 'street_count': 3}"
359235593,"{'y': 41.3943493, 'x': 2.1134299, 'street_count': 5}"
359236003,"{'y': 41.3937335, 'x': 2.1190898, 'street_count': 3}"
359236004,"{'y': 41.3940451, 'x': 2.1202442, 'street_count': 3}"
359236005,"{'y': 41.395711, 'x': 2.1235431, 'street_count': 3}"
359236300,"{'y': 41.3931898, 'x': 2.1149467, 'street_count': 4}"
359236301,"{'y': 41.3916892, 'x': 2.1130269, 'street_count': 4}"
359236302,"{'y': 41.390738, 'x': 2.1118185, 'street_count': 4}"
359236400,"{'y': 41.3883032, 'x': 2.1073034, 'street_count': 3}"
359236627,"{'y': 41.3896924, 'x': 2.1078937, 'street_count': 4}"
359236628,"{'y': 41.39044, 'x': 2.1071359, 'highway': 'traffic_signals', 'street_count': 4}"
359236696,"{'y': 41.3916982, 'x': 2.1188303, 'street_count': 4}"
359236956,"{'y': 41.3913337, 'x': 2.1199061, 'street_count': 3}"
359236960,"{'y': 41.390098, 'x': 2.1208881, 'street_count': 3}"
359237300,"{'y': 41.3912548, 'x': 2.1173789, 'street_count': 4}"
359237515,"{'y': 41.3885409, 'x': 2.1231278, 'street_count': 3}"
359237516,"{'y': 41.3889911, 'x': 2.1229286, 'street_count': 3}"
359237696,"{'y': 41.3906395, 'x': 2.1233578, 'street_count': 1}"
359237786,"{'y': 41.3885011, 'x': 2.1209487, 'street_count': 3}"
359237984,"{'y': 41.3943921, 'x': 2.1245422, 'street_count': 4}"
359238034,"{'y': 41.3914486, 'x': 2.1255824, 'street_count': 4}"
359238036,"{'y': 41.3925262, 'x': 2.1250744, 'street_count': 4}"
359238037,"{'y': 41.3934657, 'x': 2.1247925, 'street_count': 4}"
359238153,"{'y': 41.3910577, 'x': 2.1138786, 'street_count': 4}"
359238242,"{'y': 41.3924656, 'x': 2.1158024, 'street_count': 3}"
359238324,"{'y': 41.3919863, 'x': 2.1102076, 'street_count': 4}"
359238327,"{'y': 41.3931348, 'x': 2.1087683, 'street_count': 4}"
359238598,"{'y': 41.3938535, 'x': 2.1116523, 'street_count': 3}"
359238600,"{'y': 41.3936915, 'x': 2.1104423, 'street_count': 3}"
359238601,"{'y': 41.3937773, 'x': 2.1099734, 'street_count': 3}"
359238603,"{'y': 41.3938566, 'x': 2.1096049, 'street_count': 3}"
359238605,"{'y': 41.3937598, 'x': 2.1080371, 'street_count': 4}"
359238607,"{'y': 41.3916637, 'x': 2.1040086, 'street_count': 3}"
359238608,"{'y': 41.3917394, 'x': 2.1038529, 'street_count': 3}"
359238618,"{'y': 41.3957596, 'x': 2.1040308, 'street_count': 3}"
359238714,"{'y': 41.3912005, 'x': 2.109141, 'street_count': 3}"
359238794,"{'y': 41.3927214, 'x': 2.1118098, 'street_count': 3}"
359238889,"{'y': 41.392733, 'x': 2.111593, 'street_count': 3}"
359238890,"{'y': 41.3925659, 'x': 2.1115677, 'street_count': 3}"
359238892,"{'y': 41.3925546, 'x': 2.1117854, 'street_count': 3}"
359239830,"{'y': 41.3915364, 'x': 2.1064428, 'street_count': 3}"
359239952,"{'y': 41.3904976, 'x': 2.1041603, 'street_count': 3}"
359240124,"{'y': 41.3942588, 'x': 2.1149514, 'street_count': 3}"
359240326,"{'y': 41.3966284, 'x': 2.1168433, 'street_count': 3}"
359240328,"{'y': 41.3970793, 'x': 2.1174746, 'street_count': 3}"
359240371,"{'y': 41.3963983, 'x': 2.1185768, 'street_count': 3}"
359241317,"{'y': 41.3992029, 'x': 2.1158477, 'street_count': 3}"
359241321,"{'y': 41.3992932, 'x': 2.1152325, 'street_count': 4}"
359547230,"{'y': 41.4045554, 'x': 2.1175196, 'street_count': 3}"
359547244,"{'y': 41.4036343, 'x': 2.116569, 'street_count': 4}"
359691615,"{'y': 41.4458465, 'x': 2.2095545, 'street_count': 3}"
359691686,"{'y': 41.4463003, 'x': 2.2102051, 'street_count': 3}"
359691690,"{'y': 41.4459813, 'x': 2.2104964, 'street_count': 4}"
359691695,"{'y': 41.4439652, 'x': 2.2085087, 'street_count': 3}"
359691700,"{'y': 41.4438405, 'x': 2.2082444, 'street_count': 3}"
359691713,"{'y': 41.4436453, 'x': 2.2083047, 'street_count': 3}"
359691718,"{'y': 41.4436901, 'x': 2.2082739, 'street_count': 3}"
359691740,"{'y': 41.4437663, 'x': 2.2087307, 'street_count': 3}"
359691743,"{'y': 41.4446481, 'x': 2.2100873, 'street_count': 3}"
359691749,"{'y': 41.4443588, 'x': 2.210226, 'street_count': 3}"
359691764,"{'y': 41.4444232, 'x': 2.2105328, 'street_count': 3}"
359691775,"{'y': 41.4443989, 'x': 2.2101291, 'street_count': 3}"
359691830,"{'y': 41.4449106, 'x': 2.2073468, 'street_count': 3}"
359691839,"{'y': 41.4468195, 'x': 2.2115672, 'street_count': 3}"
359691840,"{'y': 41.445999, 'x': 2.2128479, 'street_count': 3}"
359691841,"{'y': 41.4479311, 'x': 2.2122022, 'street_count': 3}"
359691848,"{'y': 41.4487321, 'x': 2.2145072, 'street_count': 3}"
359691849,"{'y': 41.4495145, 'x': 2.2150218, 'street_count': 3}"
359691851,"{'y': 41.448252, 'x': 2.215682, 'street_count': 3}"
359691862,"{'y': 41.4484297, 'x': 2.213312, 'street_count': 3}"
359691896,"{'y': 41.4483269, 'x': 2.2109616, 'street_count': 3}"
359691900,"{'y': 41.4446782, 'x': 2.2121247, 'street_count': 3}"
359691911,"{'y': 41.4447869, 'x': 2.2139312, 'street_count': 3}"
359691925,"{'y': 41.444449, 'x': 2.213761, 'street_count': 3}"
359691933,"{'y': 41.4439583, 'x': 2.2135373, 'street_count': 3}"
359691935,"{'y': 41.4436816, 'x': 2.2121906, 'street_count': 4}"
359691943,"{'y': 41.44513, 'x': 2.2139827, 'street_count': 4}"
359692572,"{'y': 41.4450716, 'x': 2.2171362, 'street_count': 4}"
359692585,"{'y': 41.4443207, 'x': 2.2115276, 'street_count': 3}"
359692589,"{'y': 41.4440504, 'x': 2.2118154, 'street_count': 3}"
359692609,"{'y': 41.4447176, 'x': 2.2155032, 'street_count': 3}"
359692613,"{'y': 41.4468817, 'x': 2.2178412, 'street_count': 4}"
359692618,"{'y': 41.4472352, 'x': 2.2174326, 'street_count': 4}"
359692627,"{'y': 41.4459204, 'x': 2.2181795, 'street_count': 3}"
359692630,"{'y': 41.4455564, 'x': 2.214656, 'street_count': 3}"
359692633,"{'y': 41.4449802, 'x': 2.218445, 'street_count': 4}"
359692640,"{'y': 41.4459968, 'x': 2.2170407, 'street_count': 3}"
359692645,"{'y': 41.4455154, 'x': 2.2176997, 'street_count': 4}"
359692673,"{'y': 41.4454597, 'x': 2.2154402, 'street_count': 3}"
359692676,"{'y': 41.4463033, 'x': 2.2173665, 'street_count': 4}"
359692681,"{'y': 41.4456669, 'x': 2.2166412, 'street_count': 4}"
359692686,"{'y': 41.4460765, 'x': 2.216371, 'street_count': 3}"
359692749,"{'y': 41.4514301, 'x': 2.2164851, 'street_count': 3}"
359692768,"{'y': 41.4464703, 'x': 2.2168447, 'street_count': 3}"
359692843,"{'y': 41.4510338, 'x': 2.2092718, 'street_count': 3}"
359692848,"{'y': 41.4513879, 'x': 2.2148305, 'street_count': 5}"
359692924,"{'y': 41.4473206, 'x': 2.2107307, 'street_count': 3}"
359692937,"{'y': 41.4465164, 'x': 2.2185109, 'street_count': 3}"
359692972,"{'y': 41.4445174, 'x': 2.2076536, 'street_count': 3}"
359693011,"{'y': 41.4453948, 'x': 2.2092395, 'street_count': 4}"
359693021,"{'y': 41.4475349, 'x': 2.2124516, 'street_count': 3}"
359693036,"{'y': 41.450678, 'x': 2.2193752, 'highway': 'crossing', 'street_count': 4}"
359693071,"{'y': 41.4513572, 'x': 2.2132347, 'street_count': 4}"
359693088,"{'y': 41.4476386, 'x': 2.2137668, 'street_count': 4}"
359693096,"{'y': 41.4507174, 'x': 2.2021013, 'street_count': 3}"
359693112,"{'y': 41.45133, 'x': 2.2028847, 'street_count': 3}"
359693126,"{'y': 41.4496472, 'x': 2.220924, 'street_count': 3}"
359693296,"{'y': 41.4436822, 'x': 2.2086957, 'street_count': 3}"
359693311,"{'y': 41.4428306, 'x': 2.2088438, 'street_count': 3}"
359693317,"{'y': 41.4420566, 'x': 2.209284, 'street_count': 3}"
359693340,"{'y': 41.4475423, 'x': 2.2124953, 'street_count': 4}"
359693350,"{'y': 41.4457961, 'x': 2.2137546, 'street_count': 4}"
359693355,"{'y': 41.4466878, 'x': 2.2131689, 'street_count': 4}"
359693363,"{'y': 41.4464254, 'x': 2.2122062, 'street_count': 4}"
359693414,"{'y': 41.4445428, 'x': 2.2100561, 'street_count': 3}"
359693419,"{'y': 41.4439321, 'x': 2.208625, 'street_count': 3}"
359693449,"{'y': 41.448171, 'x': 2.2157213, 'street_count': 4}"
359693484,"{'y': 41.4477798, 'x': 2.2148617, 'street_count': 4}"
359693489,"{'y': 41.4504206, 'x': 2.2136216, 'street_count': 3}"
359693507,"{'y': 41.4504327, 'x': 2.2137116, 'street_count': 3}"
359693522,"{'y': 41.4483843, 'x': 2.2163985, 'street_count': 4}"
359693529,"{'y': 41.4494488, 'x': 2.2186754, 'street_count': 4}"
359693539,"{'y': 41.4492967, 'x': 2.2142881, 'street_count': 4}"
359693543,"{'y': 41.4506056, 'x': 2.213601, 'street_count': 3}"
359693550,"{'y': 41.4506096, 'x': 2.2136581, 'street_count': 3}"
359693558,"{'y': 41.4505794, 'x': 2.2135517, 'street_count': 3}"
359977425,"{'y': 41.3924084, 'x': 2.1810871, 'street_count': 3}"
359977762,"{'y': 41.3937356, 'x': 2.1814675, 'highway': 'crossing', 'street_count': 5}"
359977822,"{'y': 41.397946, 'x': 2.1828049, 'street_count': 4}"
359979132,"{'y': 41.4014026, 'x': 2.1849834, 'street_count': 3}"
359979755,"{'y': 41.3984651, 'x': 2.1867573, 'street_count': 4}"
359984365,"{'y': 41.4184707, 'x': 2.2259718, 'street_count': 3}"
359985319,"{'y': 41.4163464, 'x': 2.227609, 'street_count': 4}"
359985321,"{'y': 41.416126, 'x': 2.2287066, 'street_count': 3}"
359985826,"{'y': 41.42291, 'x': 2.2313282, 'street_count': 4}"
359986547,"{'y': 41.425028, 'x': 2.2243597, 'street_count': 5}"
359986548,"{'y': 41.4271388, 'x': 2.2202264, 'street_count': 3}"
359987567,"{'y': 41.4242778, 'x': 2.2246759, 'street_count': 3}"
359991454,"{'y': 41.4163782, 'x': 2.225946, 'street_count': 4}"
361192104,"{'y': 41.4183668, 'x': 2.0723763, 'street_count': 3}"
361192117,"{'y': 41.4170463, 'x': 2.0648352, 'street_count': 3}"
361192127,"{'y': 41.4160838, 'x': 2.059141, 'street_count': 3}"
361192132,"{'y': 41.4177534, 'x': 2.0600757, 'street_count': 3}"
361200259,"{'y': 41.4512719, 'x': 2.2184822, 'street_count': 3}"
361200261,"{'y': 41.4505113, 'x': 2.2177607, 'street_count': 4}"
361200271,"{'y': 41.4501244, 'x': 2.2170602, 'street_count': 4}"
361200275,"{'y': 41.4497192, 'x': 2.2157068, 'street_count': 4}"
361200280,"{'y': 41.4489384, 'x': 2.2130263, 'street_count': 4}"
361200282,"{'y': 41.4482558, 'x': 2.2107011, 'street_count': 3}"
361514905,"{'y': 41.4504333, 'x': 2.2107703, 'street_count': 1}"
361514906,"{'y': 41.4497753, 'x': 2.2105728, 'street_count': 1}"
361514907,"{'y': 41.4503772, 'x': 2.2111032, 'street_count': 3}"
361514908,"{'y': 41.4497191, 'x': 2.2109058, 'street_count': 3}"
361514909,"{'y': 41.4501023, 'x': 2.2106679, 'street_count': 1}"
361514910,"{'y': 41.4502349, 'x': 2.2098893, 'street_count': 3}"
361514911,"{'y': 41.4457283, 'x': 2.2090943, 'street_count': 3}"
361514913,"{'y': 41.4456099, 'x': 2.2098569, 'street_count': 3}"
362718245,"{'y': 41.3535522, 'x': 2.0735035, 'street_count': 4}"
362718248,"{'y': 41.3570916, 'x': 2.0707606, 'street_count': 3}"
362718726,"{'y': 41.3557135, 'x': 2.0710577, 'street_count': 1}"
362725171,"{'y': 41.3541998, 'x': 2.0727635, 'street_count': 4}"
362726523,"{'y': 41.3525477, 'x': 2.0708704, 'street_count': 3}"
362731801,"{'y': 41.3419858, 'x': 2.0786283, 'street_count': 3}"
362731810,"{'y': 41.3427888, 'x': 2.0728044, 'street_count': 3}"
362735096,"{'y': 41.3408822, 'x': 2.074379, 'street_count': 3}"
362735923,"{'y': 41.3431308, 'x': 2.0712043, 'street_count': 3}"
362737661,"{'y': 41.3426232, 'x': 2.0590285, 'street_count': 3}"
362737682,"{'y': 41.3451382, 'x': 2.0560807, 'street_count': 3}"
